job_id,experience_min,experience_max,salary_min,salary_max,salary_avg,experience_avg,job_level,year,month,quarter,day,location_list,region,accounting,reporting,finance,management,monitoring,inspection,english,accounting software,excel,misa,fast,sap,erp,accounts payable,reconciliation,audit,inventory checking,tax finalization,cash inflow/outflow,analysis,communication,teamwork,honesty,careful,responsibility,proactiveness,work under pressure,detail oriented,num_hard,num_software,num_soft
35C69A23,3.0,8.0,15000000.0,18000000.0,16500000.0,5.5,Manager,2026,2,1,26,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,2,2
35C6901C,3.0,5.0,13000000.0,18000000.0,15500000.0,4.0,Senior,2026,2,1,24,Ho Chi Minh,South,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
35C69B48,3.0,5.0,15000000.0,20000000.0,17500000.0,4.0,Senior,2026,2,1,26,Ha Noi,North,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,3
35C6B3F4,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,3,1,6,Ca Mau,South,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5,2,3
35C67B58,3.0,5.0,23000000.0,25000000.0,24000000.0,4.0,Senior,2026,2,1,9,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,3
35C64D77,5.0,10.0,30000000.0,40000000.0,35000000.0,7.5,Manager,2026,1,1,7,Ha Noi,North,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,2
35C6476C,3.0,5.0,20000000.0,30000000.0,25000000.0,4.0,Senior,2026,1,1,3,Ha Noi,North,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,6,0,3
35C6573C,0.0,1.0,7000000.0,12000000.0,9500000.0,0.5,Fresher,2026,1,1,13,Ba Ria-VT,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,3
35C63005,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2025,12,4,16,Ha Noi,North,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C6A0C3,3.0,4.0,15000000.0,20000000.0,17500000.0,3.5,Senior,2026,2,1,27,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,1,5
35C6A562,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,3,1,2,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
35C68E53,24.0,29.0,13000000.0,16000000.0,14500000.0,26.5,Manager,2026,2,1,23,Ho Chi Minh,South,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2
35C693C9,2.0,3.0,18000000.0,25000000.0,21500000.0,2.5,Senior,2026,2,1,24,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,4,3
35C697B3,3.0,5.0,20000000.0,30000000.0,25000000.0,4.0,Senior,2026,2,1,25,Bac Ninh,North,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0
35C697C5,3.0,5.0,25000000.0,40000000.0,32500000.0,4.0,Senior,2026,2,1,25,Ho Chi Minh,South,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
35C65076,5.0,8.0,30000000.0,40000000.0,35000000.0,6.5,Manager,2026,1,1,9,Ha Noi,North,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,4,3,3
35C67BB5,5.0,7.0,30000000.0,45000000.0,37500000.0,6.0,Manager,2026,2,1,5,Ha Noi,North,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C65C95,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,1,1,16,Ca Mau,South,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5,2,3
35C6B307,5.0,6.0,25000000.0,32000000.0,28500000.0,5.5,Manager,2026,3,1,6,Ha Noi,North,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,2
35C63018,2.0,5.0,13000000.0,15000000.0,14000000.0,3.5,Senior,2025,12,4,17,Binh Duong,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C63018,2.0,5.0,13000000.0,15000000.0,14000000.0,3.5,Senior,2025,12,4,17,Dong Thap,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C63018,2.0,5.0,13000000.0,15000000.0,14000000.0,3.5,Senior,2025,12,4,17,Vinh Long,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C659D1,1.0,2.0,8000000.0,14000000.0,11000000.0,1.5,Junior,2026,1,1,14,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1
35C69764,2.0,4.0,14000000.0,17000000.0,15500000.0,3.0,Senior,2026,2,1,25,Ha Noi,North,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1
35C6B1EC,5.0,8.0,40000000.0,50000000.0,45000000.0,6.5,Manager,2026,3,1,5,Ho Chi Minh,South,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C68CB3,3.0,5.0,18000000.0,20000000.0,19000000.0,4.0,Senior,2026,2,1,23,Ha Noi,North,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1
35C65518,3.0,5.0,0.0,30000000.0,15000000.0,4.0,Senior,2026,1,1,12,Hung Yen,North,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1
35C64D4B,2.0,3.0,12000000.0,15000000.0,13500000.0,2.5,Senior,2026,1,1,7,Hung Yen,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,1,2
35C6A837,3.0,5.0,18000000.0,20000000.0,19000000.0,4.0,Senior,2026,3,1,3,Binh Duong,South,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,4,3,4
35C6BE6D,5.0,10.0,22000000.0,26000000.0,24000000.0,7.5,Manager,2026,3,1,11,Ho Chi Minh,South,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,7,3,5
35C63D4D,1.0,3.0,18000000.0,22000000.0,20000000.0,2.0,Junior,2026,1,1,9,Hai Phong,North,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
35C65621,0.0,0.0,14000000.0,18000000.0,16000000.0,0.0,Intern,2026,1,1,13,Ha Noi,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,4
35C68F3F,3.0,5.0,18000000.0,36000000.0,27000000.0,4.0,Senior,2026,2,1,23,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C6734D,2.0,3.0,14000000.0,18000000.0,16000000.0,2.5,Senior,2026,2,1,2,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,2,2
35C65C86,1.0,2.0,15000000.0,20000000.0,17500000.0,1.5,Junior,2026,1,1,16,Ho Chi Minh,South,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
35C659DE,2.0,5.0,16000000.0,19000000.0,17500000.0,3.5,Senior,2026,1,1,14,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,3
35C64D74,2.0,3.0,18000000.0,25000000.0,21500000.0,2.5,Senior,2026,1,1,7,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2
35C643B0,2.0,3.0,20000000.0,30000000.0,25000000.0,2.5,Senior,2025,12,4,30,Ha Noi,North,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,2
35C633B2,2.0,3.0,18000000.0,25000000.0,21500000.0,2.5,Senior,2025,12,4,18,Ho Chi Minh,South,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,4,4
35C65E8E,2.0,5.0,15000000.0,18000000.0,16500000.0,3.5,Senior,2026,1,1,19,Ho Chi Minh,South,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,2,2,5
35C6A4E0,2.0,3.0,18000000.0,36000000.0,27000000.0,2.5,Senior,2026,3,1,2,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0
35C64C76,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,1,1,7,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,3
35C68F36,2.0,3.0,18000000.0,36000000.0,27000000.0,2.5,Senior,2026,2,1,23,Ha Noi,North,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0
35C6B543,2.0,3.0,14000000.0,16000000.0,15000000.0,2.5,Senior,2026,3,1,6,Ho Chi Minh,South,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1
35C6BDD1,1.0,2.0,12000000.0,20000000.0,16000000.0,1.5,Junior,2026,3,1,10,Long An,South,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0
35C6591F,2.0,3.0,12000000.0,17000000.0,14500000.0,2.5,Senior,2026,1,1,15,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,3,4,5
35C6B9DD,3.0,5.0,17000000.0,27000000.0,22000000.0,4.0,Senior,2026,3,1,10,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1
35C6B692,3.0,5.0,20000000.0,30000000.0,25000000.0,4.0,Senior,2026,3,1,8,Hung Yen,North,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0
35C6B1F4,1.0,2.0,7000000.0,9000000.0,8000000.0,1.5,Junior,2026,3,1,5,Ho Chi Minh,South,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
35C668EE,0.0,2.0,17000000.0,22000000.0,19500000.0,1.0,Fresher,2026,1,1,26,Binh Duong,South,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,4,2,4
35C6304A,0.0,0.0,10000000.0,15000000.0,12500000.0,0.0,Intern,2025,12,4,17,Ha Noi,North,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
35C6847F,1.0,2.0,7000000.0,9000000.0,8000000.0,1.5,Junior,2026,2,1,10,Ho Chi Minh,South,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
35C672A2,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2026,2,1,2,Ha Noi,North,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1
35C64D73,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2026,1,1,7,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,5
35C68DD2,1.0,3.0,13000000.0,16000000.0,14500000.0,2.0,Junior,2026,2,1,23,Ho Chi Minh,South,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2
35C6BBE3,3.0,5.0,20000000.0,30000000.0,25000000.0,4.0,Senior,2026,3,1,10,Nghe An,Central,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,0,4
35C6AD74,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,4,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,3,3
35C6B8C1,2.0,3.0,12000000.0,15000000.0,13500000.0,2.5,Senior,2026,3,1,9,Ha Noi,North,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,5,2,6
35C6BD70,2.0,5.0,14000000.0,16000000.0,15000000.0,3.5,Senior,2026,3,1,10,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,0,3
35C6AE27,3.0,4.0,15000000.0,20000000.0,17500000.0,3.5,Senior,2026,3,1,4,Ha Noi,North,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,3,3,5
35C67388,1.0,2.0,7000000.0,9000000.0,8000000.0,1.5,Junior,2026,2,1,2,Ho Chi Minh,South,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
35C6411E,5.0,10.0,14000000.0,18000000.0,16000000.0,7.5,Manager,2025,12,4,29,Ha Noi,North,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,2
35C6A8EA,3.0,5.0,14000000.0,18000000.0,16000000.0,4.0,Senior,2026,3,1,3,Can Tho,South,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,1,2
35C65E84,3.0,4.0,14000000.0,25000000.0,19500000.0,3.5,Senior,2026,1,1,19,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,2
35C699E9,2.0,5.0,13000000.0,18000000.0,15500000.0,3.5,Senior,2026,2,1,26,Long An,South,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3,1
35C65C81,3.0,5.0,35000000.0,45000000.0,40000000.0,4.0,Senior,2026,1,1,16,Ha Noi,North,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,2,1
35C6974A,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2026,2,1,25,Ho Chi Minh,South,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
35C64786,3.0,5.0,13000000.0,15000000.0,14000000.0,4.0,Senior,2026,1,1,3,Da Nang,Central,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,6,3,2
35C69823,5.0,7.0,35000000.0,45000000.0,40000000.0,6.0,Manager,2026,2,1,25,Ha Noi,North,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,7,0,4
35C63014,1.0,2.0,8000000.0,13000000.0,10500000.0,1.5,Junior,2025,12,4,16,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,3
35C6567F,1.0,3.0,13000000.0,17000000.0,15000000.0,2.0,Junior,2026,1,1,13,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
35C6719F,1.0,5.0,8000000.0,12000000.0,10000000.0,3.0,Senior,2026,1,1,31,Ho Chi Minh,South,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1,4
35C6BDC1,1.0,2.0,10000000.0,18000000.0,14000000.0,1.5,Junior,2026,3,1,10,Long An,South,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1
35C68000,1.0,4.0,8000000.0,12000000.0,10000000.0,2.5,Senior,2026,2,1,7,Binh Duong,South,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1
35C69D0B,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2026,2,1,26,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,5,4,3
35C63D65,4.0,8.0,28000000.0,38000000.0,33000000.0,6.0,Manager,2025,12,4,25,Ho Chi Minh,South,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1
35C63BBD,3.0,5.0,15000000.0,20000000.0,17500000.0,4.0,Senior,2025,12,4,24,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1
35C63BBD,3.0,5.0,15000000.0,20000000.0,17500000.0,4.0,Senior,2025,12,4,24,Dong Thap,South,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1
35C63BBD,3.0,5.0,15000000.0,20000000.0,17500000.0,4.0,Senior,2025,12,4,24,Ha Noi,North,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1
35C67090,2.0,5.0,18000000.0,25000000.0,21500000.0,3.5,Senior,2026,1,1,30,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2,4
35C671E6,1.0,2.0,15000000.0,20000000.0,17500000.0,1.5,Junior,2026,2,1,1,Binh Duong,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C660B2,1.0,3.0,7000000.0,10000000.0,8500000.0,2.0,Junior,2026,1,1,20,Ha Noi,North,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,3
35C644F2,1.0,3.0,9000000.0,12000000.0,10500000.0,2.0,Junior,2025,12,4,31,Ha Noi,North,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,5,2,3
35C6CA33,3.0,5.0,8000000.0,10000000.0,9000000.0,4.0,Senior,2026,3,1,15,Can Tho,South,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4,4,2
35C6B2E7,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2026,3,1,6,Ha Noi,North,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,2
35C6C352,1.0,5.0,8000000.0,10000000.0,9000000.0,3.0,Senior,2026,3,1,12,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2
35C6A808,1.0,2.0,7000000.0,10000000.0,8500000.0,1.5,Junior,2026,3,1,3,Ho Chi Minh,South,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,4,2,3
35C6BB3D,2.0,10.0,10000000.0,15000000.0,12500000.0,6.0,Manager,2026,3,1,10,Long An,South,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,2,3
35C69C43,3.0,8.0,14000000.0,18000000.0,16000000.0,5.5,Manager,2026,2,1,26,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,5,3,5
35C6CA89,3.0,10.0,17000000.0,20000000.0,18500000.0,6.5,Manager,2026,3,1,16,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2,3,5
35C664CC,3.0,5.0,15000000.0,25000000.0,20000000.0,4.0,Senior,2026,1,1,22,Ha Noi,North,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C66F54,1.0,3.0,15000000.0,18000000.0,16500000.0,2.0,Junior,2026,1,1,29,Ho Chi Minh,South,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,3,2,5
35C6AAD5,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,3,1,3,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3,4
35C6AF41,2.0,5.0,13000000.0,15000000.0,14000000.0,3.5,Senior,2026,3,1,5,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,4,3
35C6AFF0,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2026,3,1,5,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C6AC5A,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,4,Ho Chi Minh,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C6AFB3,3.0,4.0,12000000.0,18000000.0,15000000.0,3.5,Senior,2026,3,1,5,Ho Chi Minh,South,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,2,5
35C69385,2.0,3.0,13000000.0,18000000.0,15500000.0,2.5,Senior,2026,2,1,24,Ha Noi,North,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4,1,2
35C6B902,2.0,3.0,13000000.0,18000000.0,15500000.0,2.5,Senior,2026,3,1,9,Ha Noi,North,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4,1,2
35C6AF46,1.0,5.0,12000000.0,18000000.0,15000000.0,3.0,Senior,2026,3,1,5,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35C642CB,2.0,10.0,14000000.0,18000000.0,16000000.0,6.0,Manager,2025,12,4,30,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2
35C6C942,2.0,3.0,15000000.0,17000000.0,16000000.0,2.5,Senior,2026,3,1,14,Ho Chi Minh,South,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,3
35C67128,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,1,1,30,Ha Noi,North,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,2,3
35C65A5F,5.0,10.0,18000000.0,20000000.0,19000000.0,7.5,Manager,2026,1,1,15,Ha Noi,North,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0
35C6CA3D,3.0,5.0,20000000.0,28000000.0,24000000.0,4.0,Senior,2026,3,1,16,Long An,South,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C6AFA7,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2026,3,1,5,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
35C6B408,5.0,8.0,13000000.0,18000000.0,15500000.0,6.5,Manager,2026,3,1,6,Ha Noi,North,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,2
35C6ADA2,3.0,5.0,12000000.0,18000000.0,15000000.0,4.0,Senior,2026,3,1,4,Ha Noi,North,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,2
35C6A319,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2026,3,1,2,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,3,4
35C699B5,3.0,4.0,13000000.0,15000000.0,14000000.0,3.5,Senior,2026,2,1,26,Ho Chi Minh,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
35C64020,3.0,5.0,25000000.0,30000000.0,27500000.0,4.0,Senior,2025,12,4,27,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,3,2
35C6C6E6,1.0,2.0,6500000.0,7500000.0,7000000.0,1.5,Junior,2026,3,1,13,An Giang,South,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1,2
35C666B4,3.0,5.0,15000000.0,21000000.0,18000000.0,4.0,Senior,2026,1,1,23,Ha Noi,North,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,6,2,2
